"","raceId","circuitId","X","qualifyId","driverId","constructorId","number","position_indiv","position_team","Fastest_Qual","year","round","Rainfall","Air.Temp","Track.Temp","Wind.Speed","Single","Throttle","Brake","Fastest_Qual_Secs"
"114",1056,6,1262,8818,832,6,55,4,2.5,"01:10.6",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",59.1285633280066,0.498273106861178,70.6
"115",1056,6,1263,8819,846,1,4,5,8.5,"01:10.6",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",67.6771483066137,0.574050208773648,70.6
"116",1056,6,1264,8820,842,213,10,6,11,"01:10.9",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",44.5858549409763,0.313727511727409,70.9
"117",1056,6,1265,8821,1,131,44,7,5,"01:11.1",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",43.8205577607093,0.336254446105469,71.1
"118",1056,6,1266,8822,20,117,5,8,10.5,"01:11.3",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",39.9104593020259,0.321459869065416,71.3
"119",1056,6,1267,8823,815,9,11,9,5.5,"01:11.0",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",46.2661477395742,0.385947729264395,71
"120",1056,6,1268,8824,841,51,99,10,12,"01:11.4",2021,5,"Dry",18.74487179,32.7474359,0.220512821,"No",40.7261199030878,0.328161245425022,71.4
"121",995,7,123,7660,20,6,5,1,3,"01:10.8",2018,7,"Dry",23.17878788,43.43484848,2.021212121,"No",64.25899543379,0.498995433789954,70.8
"122",995,7,124,7661,822,131,77,2,3,"01:10.9",2018,7,"Dry",23.17878788,43.43484848,2.021212121,"No",77.4467579908676,0.61662100456621,70.9
"123",995,7,125,7662,830,9,33,3,4.5,"01:10.9",2018,7,"Dry",23.17878788,43.43484848,2.021212121,"No",61.2027397260274,0.479817351598174,70.9
"124",995,7,126,7663,1,131,44,4,3,"01:11.0",2018,7,"Dry",23.17878788,43.43484848,2.021212121,"No",78.4726331811263,0.588980213089802,71
