,qualifyId,raceId,driverId,constructorId,number,position_indiv,position_team,Fastest_Qual,year,round,Rainfall,Air Temp,Track Temp,Wind Speed,Single,Throttle,Brake
793,8332,1028,154,210,8,15,13.5,01:34.2,2019,19,Dry,20.45949367,26.36962025,1.207594937,No,70.06460040983606,0.5904713114754099
794,8333,1028,841,51,99,16,16.5,01:34.2,2019,19,Dry,20.45949367,26.36962025,1.207594937,No,68.69877049180327,0.6018442622950819
795,8334,1028,8,51,7,17,16.5,01:34.4,2019,19,Dry,20.45949367,26.36962025,1.207594937,No,70.0219262295082,0.6125
796,8335,1028,847,3,63,18,19.0,01:35.4,2019,19,Dry,20.45949367,26.36962025,1.207594937,No,77.61926229508197,0.5709016393442623
797,8336,1028,815,211,11,19,16.5,01:35.8,2019,19,Dry,20.45949367,26.36962025,1.207594937,No,69.26290983606557,0.6321209016393443
798,8337,1028,9,3,88,20,19.0,01:35.9,2019,19,Dry,20.45949367,26.36962025,1.207594937,No,85.62049180327868,0.7612704918032787
799,8338,1029,830,9,33,1,3.5,01:07.5,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,69.68854502025133,0.6116938415204071
800,8339,1029,20,6,5,2,3.0,01:07.6,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,70.39287568802575,0.5983487381867276
801,8340,1029,1,131,44,3,4.0,01:07.7,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,77.9772042787413,0.6546889604320283
802,8341,1029,844,6,16,4,3.0,01:07.7,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,70.15837573995223,0.548343545539516
803,8342,1029,822,131,77,5,4.0,01:07.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,69.87610343753245,0.5873922525703603
804,8343,1029,848,9,23,6,3.5,01:07.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,69.91535985045176,0.5991276352684599
805,8344,1029,842,5,10,7,11.5,01:08.8,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,53.17634229930419,0.374597569841105
806,8345,1029,154,210,8,8,9.0,01:08.7,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,69.77858552289958,0.6111226503271368
807,8346,1029,8,51,7,9,11.0,01:08.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,55.78912659673902,0.4232007477411985
808,8347,1029,825,210,20,10,9.0,01:08.8,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,73.67063038737149,0.6279468272925537
809,8348,1029,846,1,4,11,15.5,01:08.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,57.84411673070932,0.48675874961055143
810,8349,1029,817,4,3,12,13.0,01:08.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,64.83373143628621,0.5382178834769966
811,8350,1029,841,51,99,13,11.0,01:08.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,63.926783674317164,0.5334925745144875
812,8351,1029,807,4,27,14,13.0,01:08.9,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,53.21928549174369,0.4519680132931769
813,8352,1029,815,211,11,15,16.0,01:09.0,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,60.1274275625714,0.5121507944750233
814,8353,1029,826,5,26,16,11.5,01:09.3,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,67.07435870806937,0.583705473050161
815,8354,1029,840,211,18,17,16.0,01:09.5,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,65.26435766953993,0.580174472946308
816,8355,1029,847,3,63,18,18.5,01:10.1,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,66.45279883684702,0.5860940907674732
817,8356,1029,9,3,88,19,18.5,01:10.6,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,67.98068335237303,0.6094090767473258
818,8357,1029,832,1,55,20,15.5,00:00.0,2019,20,Dry,20.68205128,33.88974359,1.38974359,No,99.5130854709731,0.9443348218922006
819,8358,1030,1,131,44,1,1.5,01:34.8,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,49.728663613655286,0.35527685262281433
820,8359,1030,822,131,77,2,1.5,01:35.0,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,70.19010199833473,0.578320149875104
821,8360,1030,830,9,33,3,4.5,01:35.1,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,57.81083472106578,0.46154246461282267
822,8361,1030,844,6,16,4,4.5,01:35.2,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,70.75947127393839,0.5658305578684429
823,8362,1030,20,6,5,5,4.5,01:35.3,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,70.60189425478768,0.5658825978351374
824,8363,1030,848,9,23,6,4.5,01:35.7,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,45.69738759367194,0.30500624479600336
825,8364,1030,846,1,4,7,8.0,01:36.4,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,45.89347418817652,0.32686303080766027
826,8365,1030,817,4,3,8,9.0,01:36.5,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,30.73646960865945,0.16028309741881766
827,8366,1030,832,1,55,9,8.0,01:36.3,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,45.25536011656953,0.3251457119067444
828,8367,1030,807,4,27,10,9.0,01:36.7,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,47.24703372189842,0.3198376353039134
829,8368,1030,815,211,11,11,12.0,01:37.0,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,55.90913821815154,0.45857618651124066
830,8369,1030,842,5,10,12,13.0,01:37.1,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,55.90898209825146,0.4422356369691923
831,8370,1030,840,211,18,13,12.0,01:37.1,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,56.87536427976686,0.4676311407160699
832,8371,1030,826,5,26,14,13.0,01:37.1,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,48.917776852622815,0.3754163197335554
833,8372,1030,825,210,20,15,15.5,01:37.3,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,71.40221690258119,0.5988759367194005
834,8373,1030,154,210,8,16,15.5,01:38.1,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,86.13889467110741,0.7831494587843464
835,8374,1030,841,51,99,17,17.5,01:38.1,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,72.46518526228144,0.6544546211490425
836,8375,1030,8,51,7,18,17.5,01:38.4,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,72.53653205661948,0.6569004995836802
837,8376,1030,847,3,63,19,19.5,01:38.7,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,65.58565778517902,0.5712427144046628
838,8377,1030,9,3,88,20,19.5,01:39.2,2019,21,Dry,25.94683544,30.37721519,1.535443038,No,64.05745212323065,0.5817027477102414
839,8378,1031,822,131,77,1,1.5,01:02.9,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,65.4070920456995,0.5378853201120931
840,8379,1031,1,131,44,2,1.5,01:03.0,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,52.23846734209959,0.3900086225479629
841,8380,1031,830,9,33,3,4.0,01:03.5,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,45.79521448588058,0.3110584177624488
842,8381,1031,846,1,4,4,6.0,01:03.6,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,78.66399008406984,0.6580081914205648
843,8382,1031,848,9,23,5,4.0,01:03.7,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,47.17907954300496,0.36888338003880145
844,8383,1031,815,211,11,6,7.5,01:03.9,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,52.74164690666092,0.40714593662427245
845,8384,1031,844,6,16,7,9.0,01:03.9,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,68.28610691959474,0.5308256089674499
846,8385,1031,832,1,55,8,6.0,01:04.0,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,54.13478120284544,0.4089782280663936
847,8386,1031,840,211,18,9,7.5,01:04.0,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,53.63752964000862,0.42837896098297046
848,8387,1031,817,4,3,10,12.0,01:04.0,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,31.20273765897823,0.1964324207803406
849,8388,1031,20,6,5,11,9.0,01:04.2,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,79.48210821297694,0.6890493640870877
850,8389,1031,842,213,10,12,12.5,01:04.3,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,61.76277214917008,0.5010778184953654
851,8390,1031,826,213,26,13,12.5,01:04.4,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,60.59797370122871,0.48862901487389526
852,8391,1031,839,4,31,14,12.0,01:04.6,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,52.264550549687435,0.4281633972838974
853,8392,1031,154,210,8,15,15.5,01:04.7,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,81.02010131493856,0.7082345333045915
854,8393,1031,825,210,20,16,15.5,01:05.2,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,91.76983186031472,0.8351476611338651
855,8394,1031,847,3,63,17,18.5,01:05.2,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,66.31483078249623,0.5756628583746497
856,8395,1031,841,51,99,18,18.5,01:05.2,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,74.40919379176546,0.6670618667816339
857,8396,1031,8,51,7,19,18.5,01:05.2,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,73.14367320543221,0.650032334554861
858,8397,1031,849,3,6,20,18.5,01:05.8,2020,1,Dry,24.59066667,49.92666667,1.382666667,No,72.96453977150247,0.621793489976288
859,8398,1032,1,131,44,1,2.5,01:17.8,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,75.57541825846397,0.6296271900935319
860,8399,1032,830,9,33,2,4.5,01:17.9,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,57.16427348175471,0.47800026346989855
861,8400,1032,832,1,55,3,4.5,01:18.6,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,50.63851929917007,0.37498353313133975
862,8401,1032,822,131,77,4,2.5,01:18.7,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,75.00655381372678,0.6291002502964036
863,8402,1032,839,4,31,5,7.0,01:18.8,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,57.48705704123304,0.439303122118298
864,8403,1032,846,1,4,6,4.5,01:18.4,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,39.29278092477934,0.27015544724015284
865,8404,1032,848,9,23,7,4.5,01:19.0,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,61.07904096956923,0.5108351995784481
866,8405,1032,842,213,10,8,11.0,01:18.7,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,26.333618759056776,0.1455341852193387
867,8406,1032,817,4,3,9,7.0,01:19.2,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,60.46011724410486,0.46897641944407853
868,8407,1032,20,6,5,10,10.5,01:19.5,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,70.91496509023844,0.6086813331576867
869,8408,1032,844,6,16,11,10.5,01:19.6,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,77.5481820576999,0.691048610196285
870,8409,1032,847,3,63,12,15.0,01:19.6,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,71.18950072454223,0.6133908575945198
871,8410,1032,840,211,18,13,15.0,01:19.6,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,62.71367408773548,0.5388618100382031
872,8411,1032,826,213,26,14,11.0,01:19.7,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,51.50777236200764,0.4180937952838888
873,8412,1032,825,210,20,15,17.5,01:20.2,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,77.14164800421551,0.6868660255565802
874,8413,1032,8,51,7,16,17.5,01:21.1,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,44.02736793571334,0.3908246607825056
875,8414,1032,815,211,11,17,15.0,01:21.6,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,70.89056119088394,0.6598274272164405
876,8415,1032,849,3,6,18,15.0,01:21.8,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,78.35924120669213,0.7170991964168094
877,8416,1032,841,51,99,19,17.5,01:21.8,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,45.692859965748916,0.42359372941641416
878,8417,1032,154,210,8,20,17.5,00:00.0,2020,2,Full Race,14.83902439,19.91138211,1.312195122,No,97.75846397049138,0.9413779475694902
879,8418,1033,822,131,77,2,1.5,01:13.6,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,64.61316872427983,0.5278267685675093
880,8419,1033,840,211,18,3,3.5,01:14.4,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,44.59940231236528,0.3505291005291005
881,8420,1033,815,211,11,4,3.5,01:14.5,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,51.525524201450125,0.4109347442680776
882,8421,1033,20,6,5,5,5.5,01:14.8,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,63.521898883009996,0.510533019792279
883,8422,1033,844,6,16,6,5.5,01:14.8,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,61.73304918675289,0.4971095434058397
884,8423,1033,830,9,33,7,10.0,01:14.8,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,39.167597491671565,0.2928179502253576
885,8424,1033,846,1,4,8,8.5,01:15.0,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,50.7987948265726,0.3970703507740545
886,8425,1033,832,1,55,9,8.5,01:15.0,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,46.61503037428963,0.3553301979227905
887,8426,1033,842,213,10,10,13.5,01:15.5,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,56.07593572408387,0.46345287086027825
888,8427,1033,817,4,3,11,12.5,01:15.7,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,32.14501273760533,0.21987066431510877
889,8428,1033,847,3,63,12,13.5,01:15.6,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,72.17808152067411,0.6233588085439937
890,8429,1033,848,9,23,13,10.0,01:15.7,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,58.28644914756026,0.5164119145600627
891,8430,1033,839,4,31,14,12.5,01:15.7,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,36.72026259063296,0.2808641975308642
892,8431,1033,849,3,6,15,13.5,01:16.1,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,59.37639623750735,0.5044091710758377
893,8432,1033,825,210,20,16,17.0,01:16.2,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,81.87272192827749,0.7397119341563786
894,8433,1033,826,213,26,17,13.5,01:16.2,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,66.05379188712521,0.5881834215167548
895,8434,1033,154,210,8,18,17.0,01:16.4,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,83.39437585733882,0.7710660395845581
896,8435,1033,841,51,99,19,19.5,01:16.5,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,65.04619831471683,0.5685381148344111
897,8436,1033,8,51,7,20,19.5,01:16.6,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,65.51019008426415,0.5649617871840094
898,8437,1033,1,131,44,1,1.5,01:13.4,2020,3,Dry,18.78311688,27.25454545,1.31038961,No,67.76337448559671,0.5420340975896532
899,8438,1034,1,131,44,1,1.5,01:24.3,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,52.2560969789529,0.33494010404238056
900,8439,1034,822,131,77,2,1.5,01:24.6,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,71.55920393261108,0.5683672982389156
901,8440,1034,830,9,33,3,7.5,01:25.3,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,56.5774829380041,0.42561924306781845
902,8441,1034,844,6,16,4,7.0,01:25.4,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,72.2644967307784,0.5668877964969217
903,8442,1034,846,1,4,5,6.0,01:25.8,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,50.42862597241445,0.3305015988163986
904,8443,1034,840,211,18,6,9.5,01:25.8,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,53.34768290936859,0.36152340953562734
905,8444,1034,832,1,55,7,6.0,01:26.0,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,51.737364577864746,0.3259676418651267
906,8445,1034,817,4,3,8,8.5,01:26.0,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,36.5651696654417,0.16241111058082375
907,8446,1034,839,4,31,9,8.5,01:26.2,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,33.76800458168282,0.1508137259580967
908,8447,1034,20,6,5,10,7.0,01:26.3,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,63.60320717796974,0.4498639812914618
909,8448,1034,842,213,10,11,12.5,01:26.3,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,79.57753066386675,0.6635326683529805
910,8449,1034,848,9,23,12,7.5,01:26.5,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,66.30759318474682,0.5744284827948265
911,8450,1034,807,211,27,13,9.5,01:26.3,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,62.43201450866224,0.4954899059800506
912,8451,1034,826,213,26,14,12.5,01:26.7,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,66.58106237770248,0.5289457356941727
913,8452,1034,847,3,63,15,17.5,01:26.7,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,80.48642199207751,0.6615759079845368
914,8453,1034,825,210,20,16,17.5,01:27.2,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,88.4855629265499,0.7705340524029972
915,8454,1034,841,51,99,17,17.5,01:27.2,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,75.45912279864459,0.6372834438982484
916,8455,1034,8,51,7,18,17.5,01:27.4,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,76.7515391590703,0.6507898630267742
917,8456,1034,154,210,8,19,17.5,01:27.6,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,88.39154297713931,0.7823223404763041
918,8457,1034,849,3,6,20,17.5,01:27.7,2020,4,Dry,22.49764706,38.93764706,3.967058824,No,80.7908175440271,0.7170333603779888
919,8458,1035,822,131,77,1,1.5,01:25.2,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,63.51827612953267,0.46402947450067866
920,8459,1035,1,131,44,2,1.5,01:25.2,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,45.039848749272835,0.28078340120224937
921,8460,1035,807,211,27,3,4.5,01:26.1,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,53.238656195462475,0.397275547799108
922,8461,1035,830,9,33,4,6.5,01:26.2,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,50.00247236765561,0.39194299011052935
923,8462,1035,817,4,3,5,8.0,01:26.3,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,32.373618382780684,0.19202055458599962
924,8463,1035,840,211,18,6,4.5,01:26.4,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,45.64126430095016,0.3232499515222028
925,8464,1035,842,213,10,7,11.5,01:26.5,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,45.74209811906147,0.29416327322086483
926,8465,1035,844,6,16,8,10.0,01:26.6,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,66.56743261586193,0.5081442699243747
927,8466,1035,848,9,23,9,6.5,01:26.6,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,43.929658716307934,0.3251890634089587
928,8467,1035,846,1,4,10,11.5,01:26.8,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,64.42277486910994,0.4792999806088811
929,8468,1035,839,4,31,11,8.0,01:27.0,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,42.56612371533838,0.3077370564281559
930,8469,1035,20,6,5,12,10.0,01:27.1,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,74.0319468683343,0.609268954818693
931,8470,1035,832,1,55,13,11.5,01:27.1,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,74.41564863292612,0.6194008144269925
932,8471,1035,154,210,8,14,15.5,01:27.3,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,71.38530153189839,0.5863389567578049
933,8472,1035,847,3,63,15,16.5,01:27.5,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,58.534128369206904,0.48186930385883264
934,8473,1035,826,213,26,16,11.5,01:27.9,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,63.5260325770797,0.5630211363195656
935,8474,1035,825,210,20,17,15.5,01:28.2,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,84.55172580957921,0.7390924956369983
936,8475,1035,849,3,6,18,16.5,01:28.4,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,85.11048089974791,0.775305410122164
937,8476,1035,841,51,99,19,19.5,01:28.4,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,65.15954043048283,0.5785340314136126
938,8477,1035,8,51,7,20,19.5,01:28.5,2020,5,Dry,26.20512821,41.7974359,3.602564103,No,63.85713593174326,0.5677719604421175
939,8478,1036,1,131,44,1,1.5,01:15.6,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,69.25878191772857,0.5878191772857212
940,8479,1036,822,131,77,2,1.5,01:15.6,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,72.76394205145598,0.6289064392654683
941,8480,1036,830,9,33,3,4.5,01:16.3,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,50.61398323562188,0.414748776588013
942,8481,1036,815,211,11,4,4.5,01:16.5,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,46.560686079751925,0.3808808566306507
943,8482,1036,840,211,18,5,4.5,01:16.6,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,46.65473133388245,0.37966955763360627
944,8483,1036,848,9,23,6,4.5,01:17.0,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,43.27840496148069,0.3511313532632395
945,8484,1036,832,1,55,7,7.5,01:16.9,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,63.810892000581426,0.535006541014584
946,8485,1036,846,1,4,8,7.5,01:17.1,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,41.944861669654536,0.3181355685837492
947,8486,1036,844,6,16,9,10.0,01:17.0,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,68.78390425892728,0.5543873249672949
948,8487,1036,842,213,10,10,11.0,01:16.8,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,66.54154755559863,0.5388342458452444
949,8488,1036,20,6,5,11,10.0,01:17.2,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,71.62173554920297,0.624400406996463
950,8489,1036,826,213,26,12,11.0,01:17.2,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,54.15141237463055,0.45399486409225254
951,8490,1036,817,4,3,13,14.0,01:17.2,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,34.72765153350453,0.2565531275740104
952,8491,1036,8,51,7,14,17.0,01:17.4,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,49.23305392703135,0.4090314453219633
953,8492,1036,839,4,31,15,14.0,01:17.6,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,30.876932021900284,0.22152236057948543
954,8493,1036,825,210,20,16,16.5,01:17.9,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,87.10140995203255,0.8070158437908813
955,8494,1036,154,210,8,17,16.5,01:18.1,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,86.22820873104317,0.8079848829885169
956,8495,1036,847,3,63,18,18.5,01:18.1,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,73.85532244779301,0.6605940210281506
957,8496,1036,849,3,6,19,18.5,01:18.5,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,74.0087698047386,0.663549590580939
958,8497,1036,841,51,99,20,17.0,01:18.7,2020,6,Dry,30.8025641,48.96666667,2.006410256,No,59.44566112699259,0.53980328504288
959,8498,1037,1,131,44,1,1.5,01:41.3,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,53.20639778841882,0.35696302512711653
960,8499,1037,822,131,77,2,1.5,01:41.8,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,46.70997679814385,0.29268894703065607
961,8500,1037,830,9,33,3,4.0,01:41.8,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,56.767043491138864,0.37749913610110086
962,8501,1037,817,4,3,4,5.0,01:42.1,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,43.43160389001333,0.298711556498988
963,8502,1037,848,9,23,5,4.0,01:42.2,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,59.105938687860984,0.44848694278521006
964,8503,1037,839,4,31,6,5.0,01:42.4,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,32.23932467788912,0.1636471343239374
965,8504,1037,832,1,55,7,8.5,01:42.4,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,65.64259268401047,0.48871994865972257
966,8505,1037,815,211,11,8,8.5,01:42.5,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,55.48106827269586,0.4168435602507775
967,8506,1037,840,211,18,9,8.5,01:42.5,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,54.26642642049662,0.40998173470898946
968,8507,1037,846,1,4,10,8.5,01:42.7,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,51.505701732734366,0.3435849336031989
969,8508,1037,826,213,26,11,11.5,01:42.7,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,61.88171989929407,0.47578614799822283
970,8509,1037,842,213,10,12,11.5,01:42.7,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,58.219627782988596,0.434121538233697
971,8510,1037,844,6,16,13,13.5,01:43.0,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,74.81265735301378,0.5951029273831269
972,8511,1037,20,6,5,14,13.5,01:43.3,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,75.26874660611146,0.6105050106136151
973,8512,1037,847,3,63,15,17.0,01:43.5,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,66.39324677889125,0.5252505306807523
974,8513,1037,8,51,7,16,17.0,01:43.7,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,64.56341017919732,0.5606457027200474
975,8514,1037,154,210,8,17,18.5,01:43.8,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,92.19193365256454,0.8295897714370342
976,8515,1037,841,51,99,18,17.0,01:44.0,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,65.23769561139359,0.5675075282618354
977,8516,1037,849,3,6,19,17.0,01:44.1,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,79.68025867601322,0.7115071333366244
978,8517,1037,825,210,20,20,18.5,01:44.3,2020,7,Dry,16.44936709,24.57974684,1.178481013,No,90.98257392506294,0.7845682973786839
979,8518,1038,1,131,44,1,1.5,01:18.9,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,50.63620386643234,0.3455291047558183
980,8519,1038,822,131,77,2,1.5,01:19.0,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,70.62475368802258,0.5377323321084305
981,8520,1038,832,1,55,3,4.5,01:19.7,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,50.854449592586676,0.36283751397986896
982,8521,1038,815,211,11,4,6.0,01:19.7,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,48.86297065558929,0.3602811950790861
983,8522,1038,830,9,33,5,7.0,01:19.8,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,51.970176279490865,0.36789689513766843
984,8523,1038,846,1,4,6,4.5,01:19.8,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,46.83218831549236,0.306119188368749
985,8524,1038,817,4,3,7,9.5,01:19.9,2020,8,Dry,29.16710526,45.32236842,1.414473684,No,34.781168450764234,0.1833626244874048
