"constructorId","raceId","driverId","circuitId","resultId","number","grid","position","positionText","positionOrder","time","year","Air.Temp","Track.Temp","Rainfall","Wind.Speed","track_group","driverRef","team_rank","final_position"
131,989,1,1,23783,"44",1,2,"2",2,"+5.036",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","hamilton",4,2
6,989,8,1,23784,"7",2,3,"3",3,"+6.309",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","raikkonen",1,3
6,989,20,1,23782,"5",3,1,"1",1,"1:29:33.283",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","vettel",1,1
10,989,815,1,23792,"11",12,11,"11",11,"+46.817",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","perez",7,7
131,989,822,1,23789,"77",15,8,"8",8,"+34.339",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","bottas",4,5
9,989,830,1,23787,"33",4,6,"6",6,"+28.945",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","max_verstappen",3,4
4,989,832,1,23791,"55",9,10,"10",10,"+45.722",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","sainz",6,6
3,989,840,1,23795,"18",13,14,"14",14,"+1:18.288",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","stroll",8,9
15,989,844,1,23794,"16",18,13,"13",13,"+1:15.759",2018,"24.077477477477483","36.324324324324316","Minimal","3.6918918918918915","Med_Speed","leclerc",9,8
131,990,1,3,23804,"44",9,3,"3",3,"+6.512",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","hamilton",2,3
6,990,20,3,23802,"5",1,1,"1",1,"1:32:01.940",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","vettel",1,1
10,990,815,3,23817,"11",12,16,"16",16,"\N",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","perez",6,8
131,990,822,3,23803,"77",3,2,"2",2,"+0.699",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","bottas",2,2
4,990,832,3,23812,"55",10,11,"11",11,"\N",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","sainz",5,5
3,990,840,3,23815,"18",20,14,"14",14,"\N",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","stroll",8,7
5,990,842,3,23805,"10",5,4,"4",4,"+1:02.234",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","gasly",4,4
15,990,844,3,23813,"16",19,12,"12",12,"\N",2018,"27.982524271844653","32.19805825242719","Dry","0.9582524271844662","Med_Speed","leclerc",7,6
131,991,1,17,23825,"44",4,4,"4",4,"+16.985",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","hamilton",3,3
6,991,8,17,23824,"7",2,3,"3",3,"+9.637",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","raikkonen",1,2
6,991,20,17,23829,"5",1,8,"8",8,"+35.286",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","vettel",1,5
10,991,815,17,23833,"11",8,12,"12",12,"+44.725",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","perez",7,7
131,991,822,17,23823,"77",3,2,"2",2,"+8.894",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","bottas",3,1
9,991,830,17,23826,"33",5,5,"5",5,"+20.436",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","max_verstappen",5,4
4,991,832,17,23830,"55",9,9,"9",9,"+35.763",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","sainz",6,6
3,991,840,17,23835,"18",18,14,"14",14,"+55.490",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","stroll",9,8
5,991,842,17,23839,"10",17,18,"18",18,"+1:06.330",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","gasly",8,9
15,991,844,17,23840,"16",19,19,"19",19,"+1:22.575",2018,"19.446428571428573","37.01964285714286","Minimal","1.8375000000000001","Med_Speed","leclerc",10,10
131,992,1,73,23842,"44",2,1,"1",1,"1:43:44.291",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","hamilton",1,1
6,992,8,73,23843,"7",6,2,"2",2,"+2.460",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","raikkonen",2,2
6,992,20,73,23845,"5",1,4,"4",4,"+5.329",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","vettel",2,4
10,992,815,73,23844,"11",8,3,"3",3,"+4.024",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","perez",4,3
4,992,832,73,23846,"55",9,5,"5",5,"+7.515",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","sainz",5,5
3,992,840,73,23849,"18",10,8,"8",8,"+12.546",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","stroll",6,7
5,992,842,73,23853,"10",17,12,"12",12,"+24.720",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","gasly",8,8
15,992,844,73,23847,"16",13,6,"6",6,"+9.158",2018,"16.66140350877193","25.25175438596491","Dry","2.2228070175438597","Med_Speed","leclerc",7,6
131,993,1,4,23862,"44",1,1,"1",1,"1:35:29.972",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","hamilton",1,1
6,993,20,4,23865,"5",3,4,"4",4,"+27.584",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","vettel",3,4
10,993,815,4,23870,"11",15,9,"9",9,"\N",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","perez",6,6
131,993,822,4,23863,"77",2,2,"2",2,"+20.593",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","bottas",1,2
9,993,830,4,23864,"33",5,3,"3",3,"+26.873",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","max_verstappen",4,3
4,993,832,4,23868,"55",9,7,"7",7,"\N",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","sainz",5,5
3,993,840,4,23872,"18",18,11,"11",11,"\N",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","stroll",8,8
15,993,844,4,23871,"16",14,10,"10",10,"\N",2018,"16.050476190476193","32.33904761904761","3/4 Race","1.9523809523809523","Med_Speed","leclerc",7,7
131,994,1,6,23884,"44",3,3,"3",3,"+17.013",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","hamilton",3,2
6,994,8,6,23885,"7",4,4,"4",4,"+18.127",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","raikkonen",1,3
6,994,20,6,23883,"5",2,2,"2",2,"+7.336",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","vettel",1,1
10,994,815,6,23893,"11",9,12,"12",12,"+1:10.461",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","perez",5,8
131,994,822,6,23886,"77",5,5,"5",5,"+18.822",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","bottas",3,4
9,994,830,6,23890,"33",20,9,"9",9,"+25.317",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","max_verstappen",7,6
4,994,832,6,23891,"55",8,10,"10",10,"+1:09.013",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","sainz",6,7
3,994,840,6,23898,"18",17,17,"17",17,"\N",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","stroll",9,9
5,994,842,6,23888,"10",10,7,"7",7,"+24.331",2018,"26.640707964601766","34.60973451327434","Minimal","1.382300884955752","Low_Speed","gasly",8,5
131,995,1,7,23906,"44",4,5,"5",5,"+21.559",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","hamilton",1,4
6,995,8,7,23907,"7",5,6,"6",6,"+27.184",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","raikkonen",1,5
6,995,20,7,23902,"5",1,1,"1",1,"1:28:31.377",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","vettel",1,1
10,995,815,7,23915,"11",10,14,"14",14,"\N",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","perez",7,9
131,995,822,7,23903,"77",2,2,"2",2,"+7.376",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","bottas",1,2
9,995,830,7,23904,"33",3,3,"3",3,"+8.360",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","max_verstappen",5,3
4,995,832,7,23909,"55",9,8,"8",8,"\N",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","sainz",6,6
5,995,842,7,23912,"10",16,11,"11",11,"\N",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","gasly",8,8
15,995,844,7,23911,"16",13,10,"10",10,"\N",2018,"20.52358490566038","36.94905660377359","Dry","2.471698113207547","Med_Speed","leclerc",9,7
131,996,1,34,23922,"44",1,1,"1",1,"1:30:11.385",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","hamilton",1,1
6,996,8,34,23924,"7",6,3,"3",3,"+25.888",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","raikkonen",3,3
6,996,20,34,23926,"5",3,5,"5",5,"+1:01.935",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","vettel",3,4
131,996,822,34,23928,"77",2,7,"7",7,"+1:20.632",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","bottas",1,5
9,996,830,34,23923,"33",4,2,"2",2,"+7.090",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","max_verstappen",3,2
4,996,832,34,23929,"55",7,8,"8",8,"+1:27.184",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","sainz",6,6
3,996,840,34,23938,"18",19,17,"17",17,"\N",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","stroll",8,8
15,996,844,34,23931,"16",8,10,"10",10,"+1:33.873",2018,"24.546078431372553","42.03333333333334","Minimal","1.8156862745098041","Med_Speed","leclerc",7,7
6,997,8,70,23943,"7",3,2,"2",2,"+1.504",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","raikkonen",1,2
6,997,20,70,23944,"5",6,3,"3",3,"+3.181",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","vettel",1,3
10,997,815,70,23948,"11",16,7,"7",7,"\N",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","perez",5,4
9,997,830,70,23942,"33",4,1,"1",1,"1:21:56.024",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","max_verstappen",3,1
4,997,832,70,23953,"55",9,12,"12",12,"\N",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","sainz",4,7
3,997,840,70,23955,"18",14,14,"14",14,"\N",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","stroll",7,8
5,997,842,70,23952,"10",12,11,"11",11,"\N",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","gasly",6,6
15,997,844,70,23950,"16",18,9,"9",9,"\N",2018,"23.176086956521743","45.87934782608695","Dry","2.4847826086956526","Med_Speed","leclerc",7,5
131,998,1,9,23963,"44",1,2,"2",2,"+2.264",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","hamilton",1,2
6,998,8,9,23964,"7",3,3,"3",3,"+3.652",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","raikkonen",1,3
6,998,20,9,23962,"5",2,1,"1",1,"1:27:29.784",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","vettel",1,1
10,998,815,9,23971,"11",12,10,"10",10,"+34.708",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","perez",5,5
131,998,822,9,23965,"77",4,4,"4",4,"+8.883",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","bottas",1,4
3,998,840,9,23973,"18",19,12,"12",12,"+38.106",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","stroll",7,6
5,998,842,9,23974,"10",14,13,"13",13,"+39.129",2018,"27.43163265306122","52.16938775510204","Dry","1.4612244897959183","High_Speed","gasly",6,7
131,999,1,10,23983,"44",14,1,"1",1,"1:32:29.845",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","hamilton",3,1
6,999,8,10,23985,"7",3,3,"3",3,"+6.732",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","raikkonen",1,3
10,999,815,10,23989,"11",10,7,"7",7,"+30.556",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","perez",7,5
131,999,822,10,23984,"77",2,2,"2",2,"+4.535",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","bottas",3,2
9,999,830,10,23986,"33",4,4,"4",4,"+7.654",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","max_verstappen",5,4
4,999,832,10,23994,"55",8,12,"12",12,"+43.069",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","sainz",2,6
5,999,842,10,23996,"10",16,14,"14",14,"\N",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","gasly",8,7
15,999,844,10,23997,"16",9,15,"15",15,"\N",2018,"26.40192307692308","40.66826923076923","1/4 Race","2.0086538461538463","Med_Speed","leclerc",6,8
131,1000,1,11,24003,"44",1,1,"1",1,"1:37:16.427",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","hamilton",1,1
6,1000,8,11,24005,"7",3,3,"3",3,"+20.101",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","raikkonen",3,3
6,1000,20,11,24004,"5",4,2,"2",2,"+17.123",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","vettel",3,2
10,1000,815,11,24016,"11",19,14,"14",14,"\N",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","perez",8,7
131,1000,822,11,24007,"77",2,5,"5",5,"+50.000",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","bottas",1,4
4,1000,832,11,24011,"55",5,9,"9",9,"\N",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","sainz",6,6
3,1000,840,11,24019,"18",15,17,"17",17,"\N",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","stroll",7,8
5,1000,842,11,24008,"10",6,6,"6",6,"+1:13.273",2018,"33.75887850467289","51.08971962616822","Dry","1.1429906542056074","Med_Speed","gasly",5,5
131,1001,1,13,24024,"44",1,2,"2",2,"+11.061",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","hamilton",3,2
6,1001,20,13,24023,"5",2,1,"1",1,"1:23:34.476",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","vettel",2,1
10,1001,815,13,24027,"11",4,5,"5",5,"+1:11.023",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","perez",1,5
131,1001,822,13,24026,"77",19,4,"4",4,"+1:03.605",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","bottas",3,4
9,1001,830,13,24025,"33",7,3,"3",3,"+31.372",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","max_verstappen",5,3
4,1001,832,13,24033,"55",14,11,"11",11,"\N",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","sainz",7,7
3,1001,840,13,24035,"18",17,13,"13",13,"\N",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","stroll",8,8
5,1001,842,13,24031,"10",10,9,"9",9,"+1:45.892",2018,"17.327358490566038","27.89811320754717","Dry","2.039622641509434","Med_Speed","gasly",6,6
131,1002,1,14,24043,"44",3,1,"1",1,"1:16:54.484",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","hamilton",3,1
6,1002,8,14,24044,"7",1,2,"2",2,"+8.705",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","raikkonen",1,2
6,1002,20,14,24046,"5",2,4,"4",4,"+16.151",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","vettel",1,4
10,1002,815,14,24049,"11",14,8,"8",7,"+58.678",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","perez",8,6
131,1002,822,14,24045,"77",4,3,"3",3,"+14.066",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","bottas",3,3
9,1002,830,14,24047,"33",5,5,"5",5,"+18.208",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","max_verstappen",5,5
4,1002,832,14,24050,"55",7,9,"9",8,"+1:18.140",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","sainz",6,7
3,1002,840,14,24051,"18",10,10,"10",9,"\N",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","stroll",7,8
5,1002,842,14,24056,"10",9,15,"15",14,"\N",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","gasly",9,10
15,1002,844,14,24053,"16",15,12,"12",11,"\N",2018,"22.189898989898992","30.822222222222223","1/4 Race","2.1242424242424245","High_Speed","leclerc",10,9
131,1003,1,15,24063,"44",1,1,"1",1,"1:51:11.611",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","hamilton",1,1
6,1003,8,15,24067,"7",5,5,"5",5,"+53.001",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","raikkonen",3,5
6,1003,20,15,24065,"5",3,3,"3",3,"+39.984",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","vettel",3,3
10,1003,815,15,24078,"11",7,16,"16",16,"\N",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","perez",6,10
131,1003,822,15,24066,"77",4,4,"4",4,"+51.930",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","bottas",1,4
9,1003,830,15,24064,"33",2,2,"2",2,"+8.961",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","max_verstappen",3,2
4,1003,832,15,24070,"55",12,8,"8",8,"\N",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","sainz",7,6
3,1003,840,15,24076,"18",20,14,"14",14,"\N",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","stroll",10,9
5,1003,842,15,24075,"10",15,13,"13",13,"\N",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","gasly",9,8
15,1003,844,15,24071,"16",13,9,"9",9,"\N",2018,"29.86541353383459","33.12406015037594","Dry","1.978947368421053","Low_Speed","leclerc",8,7
131,1004,1,71,24083,"44",2,1,"1",1,"1:27:25.181",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","hamilton",1,1
6,1004,8,71,24086,"7",4,4,"4",4,"+16.543",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","raikkonen",3,4
6,1004,20,71,24085,"5",3,3,"3",3,"+7.487",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","vettel",3,3
10,1004,815,71,24092,"11",8,10,"10",10,"\N",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","perez",5,7
131,1004,822,71,24084,"77",1,2,"2",2,"+2.545",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","bottas",1,2
9,1004,830,71,24087,"33",19,5,"5",5,"+31.016",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","max_verstappen",7,5
4,1004,832,71,24099,"55",11,17,"17",17,"\N",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","sainz",8,9
3,1004,840,71,24097,"18",14,15,"15",15,"\N",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","stroll",9,8
15,1004,844,71,24089,"16",7,7,"7",7,"+1:38.390",2018,"24.778181818181817","29.945454545454545","Minimal","1.997272727272727","Med_Speed","leclerc",6,6
131,1005,1,22,24103,"44",1,1,"1",1,"1:27:17.062",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","hamilton",1,1
6,1005,8,22,24107,"7",4,5,"5",5,"+50.998",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","raikkonen",3,4
6,1005,20,22,24108,"5",8,6,"6",6,"+1:09.873",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","vettel",3,5
10,1005,815,22,24109,"11",9,7,"7",7,"+1:19.379",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","perez",6,6
131,1005,822,22,24104,"77",2,2,"2",2,"+12.919",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","bottas",1,2
9,1005,830,22,24105,"33",3,3,"3",3,"+14.295",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","max_verstappen",6,3
4,1005,832,22,24112,"55",13,10,"10",10,"\N",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","sainz",8,7
3,1005,840,22,24119,"18",14,17,"17",17,"\N",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","stroll",9,9
5,1005,842,22,24113,"10",7,11,"11",11,"\N",2018,"28.26481481481482","37.17037037037037","Dry","1.7916666666666667","High_Speed","gasly",3,8
131,1006,1,69,24125,"44",1,3,"3",3,"+2.342",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","hamilton",1,3
6,1006,8,69,24123,"7",2,1,"1",1,"1:34:18.643",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","raikkonen",1,1
6,1006,20,69,24126,"5",5,4,"4",4,"+18.222",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","vettel",1,4
10,1006,815,69,24130,"11",10,8,"8",8,"+1:41.080",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","perez",5,7
131,1006,822,69,24127,"77",3,5,"5",5,"+24.744",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","bottas",1,5
9,1006,830,69,24124,"33",18,2,"2",2,"+1.281",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","max_verstappen",7,2
4,1006,832,69,24129,"55",11,7,"7",7,"+1:34.994",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","sainz",6,6
3,1006,840,69,24136,"18",15,14,"14",14,"\N",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","stroll",9,9
5,1006,842,69,24134,"10",19,12,"12",12,"\N",2018,"21.93358778625954","30.486259541984733","Dry","2.0908396946564882","Med_Speed","gasly",8,8
131,1007,1,32,24146,"44",3,4,"4",4,"+1:18.738",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","hamilton",2,4
6,1007,8,32,24145,"7",6,3,"3",3,"+49.914",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","raikkonen",4,3
6,1007,20,32,24144,"5",4,2,"2",2,"+17.316",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","vettel",4,2
131,1007,822,32,24147,"77",5,5,"5",5,"\N",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","bottas",2,5
9,1007,830,32,24143,"33",2,1,"1",1,"1:38:28.851",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","max_verstappen",1,1
3,1007,840,32,24154,"18",17,12,"12",12,"\N",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","stroll",8,8
5,1007,842,32,24152,"10",20,10,"10",10,"\N",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","gasly",7,7
15,1007,844,32,24149,"16",9,7,"7",7,"\N",2018,"20.1231884057971","34.47028985507246","Dry","1.5594202898550724","Low_Speed","leclerc",6,6
131,1008,1,18,24163,"44",1,1,"1",1,"1:27:09.066",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","hamilton",1,1
6,1008,8,18,24165,"7",4,3,"3",3,"+4.764s",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","raikkonen",3,3
6,1008,20,18,24168,"5",2,6,"6",6,"+26.997s",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","vettel",3,5
10,1008,815,18,24172,"11",12,10,"10",10,"\N",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","perez",7,7
131,1008,822,18,24167,"77",3,5,"5",5,"+22.943s",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","bottas",1,4
9,1008,830,18,24164,"33",5,2,"2",2,"+1.469s",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","max_verstappen",5,2
4,1008,832,18,24174,"55",15,12,"12",12,"\N",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","sainz",9,8
3,1008,840,18,24180,"18",19,18,"18",18,"\N",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","stroll",10,10
5,1008,842,18,24175,"10",9,13,"13",13,"\N",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","gasly",8,9
15,1008,844,18,24169,"16",7,7,"7",7,"+44.199s",2018,"23.7696","40.0688","Dry","2.1872000000000003","Med_Speed","leclerc",6,6
131,1009,1,24,24183,"44",1,1,"1",1,"1:39:40.382",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","hamilton",1,1
6,1009,20,24,24184,"5",3,2,"2",2,"+2.581",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","vettel",3,2
10,1009,815,24,24190,"11",14,8,"8",8,"+1:31.275",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","perez",7,7
131,1009,822,24,24187,"77",2,5,"5",5,"+47.957",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","bottas",1,4
9,1009,830,24,24185,"33",6,3,"3",3,"+12.706",2018,"31.273722627737225","33.31824817518248","Minimal","2.1635036496350364","Med_Speed","max_verstappen",4,3
